case_key,year,unit_name,job_number,title,award_date,vendor_name,vendor_id,case_award_amount,winner_count,amount_warning
3.76.55|SE107120701-1|20210308|BDM-1-53345033,2021,花蓮縣政府,SE107120701-1,北昌、太昌村、國興里分支管網及用戶接管工程(第二標),2019-09-12,立電股份有限公司,,214347176,1,
3.76.55|SE107120701-2|20210913|BDM-1-53503592,2021,花蓮縣政府,SE107120701-2,北昌、太昌村、國興里分支管網及用戶接管工程(第二標),2019-09-12,立電股份有限公司,,215977544,1,
3.76.55|EA1080010542|20210121|BDM-1-53315716,2021,花蓮縣政府,EA1080010542,明義國小明義樓校舍耐震補強工程第一次變更設計,2019-10-16,承太營造有限公司,,732370,1,
3.76.55|ea1080010375|20210308|BDM-1-53345782,2021,花蓮縣政府,ea1080010375,108年花蓮縣東大門自強夜市攤位興建工程,2019-11-11,東新營造有限公司,,5650000,1,
3.76.55|SC109031801|20210909|BDM-1-53501388,2021,花蓮縣政府,SC109031801,崙山國小教學及行政大樓屋頂防水隔熱工程,2020-03-31,興日鴻土木包工業,,1075000,1,
3.76.55|EA1090000607|20210901|BDM-1-53494997,2021,花蓮縣政府,EA1090000607,花蓮縣公共設施管線第六期計畫委託建置工作,2020-05-11,九福科技顧問股份有限公司,,3420000,1,
3.76.55|VIALA1090715|20210324|BDM-1-53358730,2021,花蓮縣政府,VIALA1090715,花蓮縣花卉產業振興計畫花卉裝置藝術設置工作,2020-09-22,國特科技有限公司,,1398285,1,
3.76.55|VIALA1090729|20210108|BDM-1-53304720,2021,花蓮縣政府,VIALA1090729,109年度花蓮農村再生推廣活動計畫委託專業服務案,2020-10-06,綠奇規劃設計股份有限公司,,4170000,2,多家得標時不可按廠商列直接加總案件金額
3.76.55|VIALA1090729|20210108|BDM-1-53304720,2021,花蓮縣政府,VIALA1090729,109年度花蓮農村再生推廣活動計畫委託專業服務案,2020-10-06,麥邁景觀設計顧問有限公司,,4170000,2,多家得標時不可按廠商列直接加總案件金額
3.76.55|EA1090002866|20210120|BDM-1-53314153,2021,花蓮縣政府,EA1090002866,109年度花蓮縣河川底泥品質採樣及申報備查委託技術服務案,2020-10-23,威陞環境科技股份有限公司,,1425000,1,
