case_key,year,unit_name,job_number,title,award_date,vendor_name,vendor_id,case_award_amount,winner_count,amount_warning
3.87.13.3|1131213-01|20250107|BDM-1-70775975,2025,臺中市政府警察局交通警察大隊,1131213-01,114年度委託民間拖吊公司移置一般違規、酒後駕車、註銷號牌及妨礙他車通行等車輛採購案,,正佳實業社,17777899,,4,多家得標時不可按廠商列直接加總案件金額
3.87.13.3|1131213-01|20250107|BDM-1-70775975,2025,臺中市政府警察局交通警察大隊,1131213-01,114年度委託民間拖吊公司移置一般違規、酒後駕車、註銷號牌及妨礙他車通行等車輛採購案,,沃奇辰實業有限公司,00156196,,4,多家得標時不可按廠商列直接加總案件金額
3.87.13.3|1131213-01|20250107|BDM-1-70775975,2025,臺中市政府警察局交通警察大隊,1131213-01,114年度委託民間拖吊公司移置一般違規、酒後駕車、註銷號牌及妨礙他車通行等車輛採購案,,福來企業行,19844310,,4,多家得標時不可按廠商列直接加總案件金額
3.87.13.3|1131213-01|20250107|BDM-1-70775975,2025,臺中市政府警察局交通警察大隊,1131213-01,114年度委託民間拖吊公司移置一般違規、酒後駕車、註銷號牌及妨礙他車通行等車輛採購案,,賢輝有限公司,29103960,,4,多家得標時不可按廠商列直接加總案件金額
3.87.13.3|1131213-01|20250107|BDM-1-70775977,2025,臺中市政府警察局交通警察大隊,1131213-01,114年度委託民間拖吊公司移置一般違規、酒後駕車、註銷號牌及妨礙他車通行等車輛採購案,,順合汽車修配廠,38856321,,1,
3.87.15|N1131115140|20250109|BDM-1-70779635,2025,臺中市政府環境保護局,N1131115140,114年度各式環保車輛與機具維修保養案,,全興汽車修配廠,93351634,,8,多家得標時不可按廠商列直接加總案件金額
3.87.15|N1131115140|20250109|BDM-1-70779635,2025,臺中市政府環境保護局,N1131115140,114年度各式環保車輛與機具維修保養案,,合亞企業有限公司,84527112,,8,多家得標時不可按廠商列直接加總案件金額
3.87.15|N1131115140|20250109|BDM-1-70779635,2025,臺中市政府環境保護局,N1131115140,114年度各式環保車輛與機具維修保養案,,興源汽車有限公司,97342382,,8,多家得標時不可按廠商列直接加總案件金額
3.87.15|N1131115140|20250109|BDM-1-70779635,2025,臺中市政府環境保護局,N1131115140,114年度各式環保車輛與機具維修保養案,,鑫鴻企業社,26998802,,8,多家得標時不可按廠商列直接加總案件金額
3.87.15|N1131115140|20250109|BDM-1-70779635,2025,臺中市政府環境保護局,N1131115140,114年度各式環保車輛與機具維修保養案,,順鴻汽車材料行,21401136,,8,多家得標時不可按廠商列直接加總案件金額
3.87.15|N1131115140|20250109|BDM-1-70779635,2025,臺中市政府環境保護局,N1131115140,114年度各式環保車輛與機具維修保養案,,高官汽車修配廠,76620971,,8,多家得標時不可按廠商列直接加總案件金額
3.87.15|N1131115140|20250109|BDM-1-70779635,2025,臺中市政府環境保護局,N1131115140,114年度各式環保車輛與機具維修保養案,,鼎盛企業社,45682120,,8,多家得標時不可按廠商列直接加總案件金額
3.87.15|N1131115140|20250109|BDM-1-70779635,2025,臺中市政府環境保護局,N1131115140,114年度各式環保車輛與機具維修保養案,,龍城汽車維修廠,08757915,,8,多家得標時不可按廠商列直接加總案件金額
3.87.15|N1131115140|20250109|BDM-1-70779668,2025,臺中市政府環境保護局,N1131115140,114年度各式環保車輛與機具維修保養案,,辰陽企業社,93422639,,1,
3.87.33.39|113050|20250108|aaa-70780523,2025,臺中市立圖書館,113050,臺中市立圖書館114年電子資料庫租賃採購案,,敦煌書局股份有限公司臺中分公司,23926806,,2,多家得標時不可按廠商列直接加總案件金額
3.87.33.39|113050|20250108|aaa-70780523,2025,臺中市立圖書館,113050,臺中市立圖書館114年電子資料庫租賃採購案,,漢珍數位圖書股份有限公司,07666249,,2,多家得標時不可按廠商列直接加總案件金額
3.87.33.39|113050|20250108|aaa-70780576,2025,臺中市立圖書館,113050,臺中市立圖書館114年電子資料庫租賃採購案,,九如江記圖書有限公司,01514978,,1,
3.87.7.88|BLES113006|20250108|aaa-70780258,2025,臺中市和平區白冷國民小學,BLES113006,臺中市和平區白冷國民小學113學年度夜光天使點燈專案計畫膳食採購,2024-12-11,好滋味美食,,197600,1,
3.87.40|B11200043-2|20250110|aaa-70782894,2025,臺中捷運股份有限公司,B11200043-2,北屯機廠電聯車清潔維護工作-第2次契約變更,2024-12-18,萬金工程股份有限公司,,15233,1,
