case_key,year,unit_name,job_number,title,award_date,vendor_name,vendor_id,case_award_amount,winner_count,amount_warning
3.87.14.33|10901-1|20191226|aaa-52974733,2019,臺中市沙鹿區衛生所,10901-1,109年度檢案業務委託代檢案,,衛生福利部台中醫院,52021202,,1,
3.87.14.33|10901-1|20191226|aaa-52974859,2019,臺中市沙鹿區衛生所,10901-1,109年度檢案業務委託代檢案,,衛生福利部台中醫院,52021202,,1,
3.87.7.27|btes1070820|20191128|BDM-1-52937764,2019,臺中市北屯區北屯國民小學,btes1070820,臺中市北屯區北屯國民小學107學年度第一次戶外教育委託服務勞務採購案,2018-08-28,信達旅行社有限公司,,353840,1,
3.87.10|108B-023|20190501|BDM-1-52759731,2019,臺中市政府建設局,108B-023,臺中市清水區五權南路人行步道改善建置工程委外設計監造案(後續擴充),2018-09-10,劦盛工程顧問有限公司,,1278613,1,
3.87.6.12|107003-1|20190429|aaa-52757982,2019,臺中市立新光國民中學,107003-1,臺中市立新光國民中學新光樓西側廁所整修工程變更設計新增項目採購,2018-09-12,元泰豐營造有限公司,,118000,1,
3.87.4.91|107P26|20190613|BDM-1-52795467,2019,臺中市立西苑高級中學,107P26,107年度活動中心整修工程採購案後續擴充 -羽球場地燈光改善工程,2018-10-19,豪門開發營造有限公司,,706867,1,
3.87.5.7|10738|20190107|BDM-1-52671604,2019,臺中市立文華高級中等學校,10738,107年3D雷射光固化印表機設備採購招標,2018-11-16,台灣三軸科技有限公司,,239000,1,
3.87.5.7|10734|20190107|BDM-1-52671446,2019,臺中市立文華高級中等學校,10734,107年網路及資訊設備採購招標,2018-11-21,中揚資訊有限公司,,1800000,1,
3.87.5.7|10742|20190108|BDM-1-52671864,2019,臺中市立文華高級中等學校,10742,107年資訊及教學設備採購招標,2018-11-29,中揚資訊有限公司,,730000,1,
3.87.5.7|10736|20190107|BDM-1-52671548,2019,臺中市立文華高級中等學校,10736,107學年度第41期校刊採購招標,2018-12-05,青見設計事業有限公司,,189600,1,
3.87.5.7|10739|20190107|BDM-1-52671784,2019,臺中市立文華高級中等學校,10739,108年度學生通學車輛採購招標,2018-12-05,中連通運股份有限公司,,8453940,1,
3.87.5.7|10740|20190108|BDM-1-52671849,2019,臺中市立文華高級中等學校,10740,107學年度第28屆畢業紀念冊製作採購招標,2018-12-05,昇揚印刷事業有限公司,,429000,1,
3.87.5.7|10741|20190108|BDM-1-52671858,2019,臺中市立文華高級中等學校,10741,107年多功能教學空間活化工程」採購招標,2018-12-06,智捷室內裝修設計有限公司,,840000,1,
3.87.12|1071023300-19|20190102|BDM-1-52664216,2019,臺中市政府社會局,1071023300-19,108年臺中市二手輔具清潔消毒營運中心,2018-12-07,上岳科技股份有限公司,,2365970,1,
3.87.66|107-110801|20190102|BDM-1-52664995,2019,臺中市梧棲區公所,107-110801,臺中市梧棲區108年鄰長、里辦公處訂閱報紙,2018-12-11,經緯報業行,,1068000,1,
3.87.5.76|107010|20190110|BDM-1-52675600,2019,臺中市立神岡國民中學,107010,臺中市立神岡國民中學108學年度三年級學生校外教學活動採購,2018-12-12,遠流旅行社有限公司,,1080000,1,
3.87.32|108AV011|20190115|BDM-1-52679293,2019,臺中市政府消防局,108AV011,108年度潤滑油品採購案,2018-12-13,壽泉有限公司,,848880,1,
3.87.32|108BD018|20190103|BDM-1-52667841,2019,臺中市政府消防局,108BD018,108年度臺中市災害應變中心（含豐原備援應變中心）資訊設備暨相關設備軟硬體維護案,2018-12-13,菲凡科技有限公司,,2025000,1,
3.87.5.4|1070802|20190103|BDM-1-52666566,2019,臺中市立臺中第一高級中等學校,1070802,科學館地下一樓演講廳音響設備改善及整修工程,2018-12-13,橙林聯合室內裝修有限公司,,4703000,1,
3.87.5.7|10745|20190108|BDM-1-52672687,2019,臺中市立文華高級中等學校,10745,107年資訊及數位學習設備採購招標,2018-12-14,筆世代國際有限公司,,5107400,1,
3.87.78|1080101|20190110|BDM-1-52675986,2019,臺中市大安區公所,1080101,臺中市大安區聯合里民活動中心興建工程公共藝術設置計畫案,2018-12-14,陳芍伊,,260000,1,
3.87.12|1071105300-22|20190102|BDM-1-52664367,2019,臺中市政府社會局,1071105300-22,108年小型復康巴士車輛維修保養採購案,2018-12-18,興源商貿有限公司,,7800000,1,
3.87.32|108AC031|20190103|BDM-1-52667337,2019,臺中市政府消防局,108AC031,108年度空氣呼吸器氣瓶檢驗採購案,2018-12-18,冠安工安企業有限公司,,225000,1,
3.87.32|108BA022|20190103|BDM-1-52667881,2019,臺中市政府消防局,108BA022,108年度火災預防類各類表單及防火宣導訪視單、海報等採購案,2018-12-18,樺暘文具印刷有限公司,,232054,1,
3.87.32|108BJ040|20190109|BDM-1-52674115,2019,臺中市政府消防局,108BJ040,第二救災救護大隊石岡分隊土地108-112年度租賃採購案,2018-12-18,祭祀公業劉元龍公,,726925,1,
