case_key,year,unit_name,job_number,title,award_date,vendor_name,vendor_id,case_award_amount,winner_count,amount_warning
3.87.12.2|1071204|20181227|BDM-1-52661201,2018,臺中市家庭暴力及性侵害防治中心,1071204,108年臺中市兒少高危機家庭整合式服務-密集式處遇方案,,社團法人台灣大心社會福利協會,42092585,,1,
3.87.12.2|1071204|20181227|BDM-1-52661245,2018,臺中市家庭暴力及性侵害防治中心,1071204,108年臺中市兒少高危機家庭整合式服務-密集式處遇方案第一區,,財團法人中華民國兒童福利聯盟文教基金會,01013257,,1,
3.87.15|N1169|20180316|BDM-1-52397857,2018,臺中市政府環境保護局,N1169,107年採購環境用藥及助煙劑一批,,艾喜益有限公司,97449960,,1,
3.87.15|N1169|20180316|BDM-1-52397985,2018,臺中市政府環境保護局,N1169,107年採購環境用藥及助煙劑一批,,逢吉企業有限公司,33916948,,1,
3.87.15|P1066|20180418|BDM-1-52422831,2018,臺中市政府環境保護局,P1066,107年度天然災害之道路廢棄物緊急協助清運作業開口契約,,泰清企業股份有限公司,86279411,,2,多家得標時不可按廠商列直接加總案件金額
3.87.15|P1066|20180418|BDM-1-52422831,2018,臺中市政府環境保護局,P1066,107年度天然災害之道路廢棄物緊急協助清運作業開口契約,,溪尾環保股份有限公司,28665689,,2,多家得標時不可按廠商列直接加總案件金額
3.87.15|P1066|20180418|BDM-1-52422897,2018,臺中市政府環境保護局,P1066,107年度天然災害之道路廢棄物緊急協助清運作業開口契約,,嵩豪股份有限公司,97317497,,1,
3.87.7.26|CAES105-11|20180126|BDM-1-52365348,2018,臺中市南屯區春安國民小學,CAES105-11,春安國民小學梅姬颱風復建工程「棒球場防護網」採購,2017-01-03,向鴻國際有限公司,,520000,1,
3.87.8.92|106015|20180817|aaa-52531540,2018,臺中市大里區崇光國民小學,106015,臺中市大里區崇光國民小學附設幼兒園106學年度幼兒園委外供應生鮮食材採購案,2017-08-23,美麗人生空中超市股份有限公司,,460800,1,
3.87.5.7|10626|20180108|BDM-1-52346470,2018,臺中市立文華高級中等學校,10626,「106年度監視系統設備採購」招標案,2017-09-12,台灣南下電子有限公司,,657300,1,
3.87.5.7|10627|20180108|BDM-1-52346472,2018,臺中市立文華高級中等學校,10627,「106年度監視器及感應燈設備採購」招標案,2017-09-12,台灣南下電子有限公司,,231000,1,
3.87.5.7|10628|20180108|BDM-1-52346477,2018,臺中市立文華高級中等學校,10628,「106年度超短距互動投影系統及可書寫式互動投影白皮膜設備採購」招標案,2017-09-13,百韻科技有限公司,,138000,1,
3.87.7.44|swes10601-1|20181113|aaa-52605575,2018,臺中市北屯區四維國民小學,swes10601-1,]106學年度四維、健行國小午餐公辦民營服務廠商聯合評選(後續擴充),2017-09-13,飪珍記食品股份有限公司,,54000,1,
3.87.13.1|1060919|20180108|BDM-1-52347728,2018,臺中市政府警察局保安警察大隊,1060919,本大隊106年度特勤中隊服裝採購,2017-09-19,亞信國際股份有限公司,,240560,1,
3.87.5.7|10629|20180108|BDM-1-52346484,2018,臺中市立文華高級中等學校,10629,「雷射雕刻切斷加工成型機設備採購」招標案,2017-09-26,首羿國際股份有限公司,,530000,1,
3.87.37|IAC10716|20181004|aaa-52570899,2018,臺中市政府原住民族事務委員會,IAC10716,107年度臺中市原住民族社會學習型系列活動,2017-10-02,國立臺中教育大學,,787000,1,
